year,county,fuel_type,make,model,number_of_vehicles
2021,San Mateo,BEV,Jaguar,I-PACE,6
2021,San Mateo,BEV,Kia,Niro EV,47
2021,San Mateo,BEV,Lucid,Air,1
2021,San Mateo,BEV,Mazda,MX-30 EV,2
2021,San Mateo,BEV,MINI,Hardtop 2 Door,21
2021,San Mateo,BEV,Nissan,Leaf,162
2021,San Mateo,BEV,Polestar,2,34
2021,San Mateo,BEV,Porsche,Taycan,97
2021,San Mateo,BEV,Rivian,R1T,10
2021,San Mateo,BEV,Smart,EQ Fortwo,1
2021,San Mateo,BEV,Tesla,Model 3,2322
2021,San Mateo,BEV,Tesla,Model S,286
2021,San Mateo,BEV,Tesla,Model X,91
2021,San Mateo,BEV,Tesla,Model Y,2386
2021,San Mateo,BEV,Volkswagen,e-Golf,21
2021,San Mateo,BEV,Volkswagen,ID.4,160
2021,San Mateo,BEV,Volvo,XC40,44
2021,San Mateo,PHEV,Audi,A3 Sportback e-tron,3
2021,San Mateo,PHEV,Audi,A7,2
2021,San Mateo,PHEV,Audi,Q5,85
2021,San Mateo,PHEV,BMW,3 Series,86
2021,San Mateo,PHEV,BMW,5 Series,92
2021,San Mateo,PHEV,BMW,i3 REx,46
2021,San Mateo,PHEV,BMW,i8,4
2021,San Mateo,PHEV,BMW,X3,68
2021,San Mateo,PHEV,BMW,X5,132
2021,San Mateo,PHEV,Chevrolet,Volt,12
2021,San Mateo,PHEV,Chrysler,Pacifica Hybrid,92
2021,San Mateo,PHEV,Ferrari,SF90 Stradale,2
2021,San Mateo,PHEV,Ford,Escape PHEV,14
2021,San Mateo,PHEV,Ford,Fusion Energi,7
2021,San Mateo,PHEV,Honda,Clarity PHEV,78
2021,San Mateo,PHEV,Hyundai,Ioniq PHEV,10
2021,San Mateo,PHEV,Hyundai,Santa Fe PHEV,7
2021,San Mateo,PHEV,Hyundai,Tucson PHEV,3
2021,San Mateo,PHEV,Jeep,Wrangler Unlimited,78
2021,San Mateo,PHEV,Kia,Niro PHEV,31
2021,San Mateo,PHEV,Kia,Sorento PHEV,5
2021,San Mateo,PHEV,Land Rover,Range Rover,6
2021,San Mateo,PHEV,Land Rover,Range Rover Sport,9
2021,San Mateo,PHEV,Lincoln,Aviator,8
2021,San Mateo,PHEV,Mercedes-Benz,GLC,1
2021,San Mateo,PHEV,MINI,Countryman PHEV,4
2021,San Mateo,PHEV,Mitsubishi,Outlander PHEV,6
2021,San Mateo,PHEV,Porsche,Cayenne,17
2021,San Mateo,PHEV,Porsche,Panamera,5
2021,San Mateo,PHEV,Subaru,Crosstrek,44
2021,San Mateo,PHEV,Toyota,Prius Prime,280
2021,San Mateo,PHEV,Toyota,RAV4 Prime,179
2021,San Mateo,PHEV,Volvo,S60,4
2021,San Mateo,PHEV,Volvo,S90,1
2021,San Mateo,PHEV,Volvo,V60,4
2021,San Mateo,PHEV,Volvo,XC60,52
2021,San Mateo,PHEV,Volvo,XC90,158
2021,San Mateo,FCEV,Honda,Clarity Fuel Cell,17
2021,San Mateo,FCEV,Hyundai,Nexo,10
2021,San Mateo,FCEV,Toyota,Mirai,60
2021,Santa Barbara,BEV,Audi,e-tron,9
2021,Santa Barbara,BEV,Audi,e-tron GT,2
2021,Santa Barbara,BEV,Audi,e-tron Sportback,1
2021,Santa Barbara,BEV,BMW,i3,7
2021,Santa Barbara,BEV,Chevrolet,Bolt EUV,9
2021,Santa Barbara,BEV,Chevrolet,Bolt EV,129
2021,Santa Barbara,BEV,Ford,Mustang Mach-E,50
2021,Santa Barbara,BEV,Hyundai,Ioniq BEV,2
2021,Santa Barbara,BEV,Hyundai,Kona EV,15
2021,Santa Barbara,BEV,Jaguar,I-PACE,2
2021,Santa Barbara,BEV,Kia,Niro EV,14
2021,Santa Barbara,BEV,MINI,Hardtop 2 Door,7
2021,Santa Barbara,BEV,Nissan,Leaf,28
2021,Santa Barbara,BEV,Polestar,2,4
2021,Santa Barbara,BEV,Porsche,Taycan,30
2021,Santa Barbara,BEV,Rivian,R1T,2
2021,Santa Barbara,BEV,Tesla,Model 3,498
2021,Santa Barbara,BEV,Tesla,Model S,68
2021,Santa Barbara,BEV,Tesla,Model X,15
2021,Santa Barbara,BEV,Tesla,Model Y,488
2021,Santa Barbara,BEV,Volkswagen,e-Golf,1
2021,Santa Barbara,BEV,Volkswagen,ID.4,55
2021,Santa Barbara,BEV,Volvo,XC40,8
2021,Santa Barbara,PHEV,Audi,Q5,21
2021,Santa Barbara,PHEV,Bentley,Bentayga,1
2021,Santa Barbara,PHEV,BMW,3 Series,27
2021,Santa Barbara,PHEV,BMW,5 Series,19
2021,Santa Barbara,PHEV,BMW,i3 REx,5
2021,Santa Barbara,PHEV,BMW,X3,23
2021,Santa Barbara,PHEV,BMW,X5,26
2021,Santa Barbara,PHEV,Chevrolet,Volt,3
2021,Santa Barbara,PHEV,Chrysler,Pacifica Hybrid,21
2021,Santa Barbara,PHEV,Ford,Escape PHEV,5
2021,Santa Barbara,PHEV,Ford,Fusion Energi,2
2021,Santa Barbara,PHEV,Honda,Clarity PHEV,15
2021,Santa Barbara,PHEV,Hyundai,Ioniq PHEV,7
2021,Santa Barbara,PHEV,Hyundai,Santa Fe PHEV,5
2021,Santa Barbara,PHEV,Hyundai,Tucson PHEV,2
2021,Santa Barbara,PHEV,Jeep,Wrangler Unlimited,51
2021,Santa Barbara,PHEV,Kia,Niro PHEV,9
2021,Santa Barbara,PHEV,Kia,Sorento PHEV,1
2021,Santa Barbara,PHEV,Land Rover,Range Rover Sport,1
2021,Santa Barbara,PHEV,Lincoln,Aviator,4
2021,Santa Barbara,PHEV,MINI,Countryman PHEV,4
2021,Santa Barbara,PHEV,Mitsubishi,Outlander PHEV,1
2021,Santa Barbara,PHEV,Porsche,Cayenne,3
2021,Santa Barbara,PHEV,Porsche,Panamera,2
2021,Santa Barbara,PHEV,Subaru,Crosstrek,12
2021,Santa Barbara,PHEV,Toyota,Prius Prime,89
2021,Santa Barbara,PHEV,Toyota,RAV4 Prime,85
2021,Santa Barbara,PHEV,Volvo,S60,3
2021,Santa Barbara,PHEV,Volvo,V60,1
2021,Santa Barbara,PHEV,Volvo,XC60,6
2021,Santa Barbara,PHEV,Volvo,XC90,22
2021,Santa Barbara,FCEV,Honda,Clarity Fuel Cell,7
2021,Santa Barbara,FCEV,Hyundai,Nexo,1
2021,Santa Barbara,FCEV,Toyota,Mirai,20
2021,Santa Clara,BEV,Audi,e-tron,131
2021,Santa Clara,BEV,Audi,e-tron GT,12
2021,Santa Clara,BEV,Audi,e-tron Sportback,43
2021,Santa Clara,BEV,Audi,RS e-tron GT,7
2021,Santa Clara,BEV,BMW,i3,90
2021,Santa Clara,BEV,Chevrolet,Bolt EUV,86
2021,Santa Clara,BEV,Chevrolet,Bolt EV,1798
2021,Santa Clara,BEV,FIAT,500e,1
2021,Santa Clara,BEV,Ford,Focus,7
2021,Santa Clara,BEV,Ford,Mustang Mach-E,447
2021,Santa Clara,BEV,Honda,Clarity BEV,2
2021,Santa Clara,BEV,Hyundai,Ioniq BEV,55
2021,Santa Clara,BEV,Hyundai,Kona EV,172
2021,Santa Clara,BEV,Jaguar,I-PACE,458
2021,Santa Clara,BEV,Kia,Niro EV,142
2021,Santa Clara,BEV,Lucid,Air,4
2021,Santa Clara,BEV,Mazda,MX-30 EV,6
2021,Santa Clara,BEV,MINI,Hardtop 2 Door,52
2021,Santa Clara,BEV,Nissan,Leaf,652
2021,Santa Clara,BEV,Polestar,2,93
2021,Santa Clara,BEV,Porsche,Taycan,140
2021,Santa Clara,BEV,Rivian,R1T,43
2021,Santa Clara,BEV,Tesla,Model 3,6270
2021,Santa Clara,BEV,Tesla,Model S,658
2021,Santa Clara,BEV,Tesla,Model X,233
2021,Santa Clara,BEV,Tesla,Model Y,5911
2021,Santa Clara,BEV,Volkswagen,e-Golf,53
2021,Santa Clara,BEV,Volkswagen,ID.4,408
2021,Santa Clara,BEV,Volvo,XC40,88
2021,Santa Clara,PHEV,Audi,A3 Sportback e-tron,4
2021,Santa Clara,PHEV,Audi,A7,4
2021,Santa Clara,PHEV,Audi,Q5,152
2021,Santa Clara,PHEV,BMW,3 Series,268
2021,Santa Clara,PHEV,BMW,5 Series,263
2021,Santa Clara,PHEV,BMW,7 Series,4
2021,Santa Clara,PHEV,BMW,i3 REx,99
2021,Santa Clara,PHEV,BMW,i8,7
2021,Santa Clara,PHEV,BMW,X3,159
2021,Santa Clara,PHEV,BMW,X5,281
2021,Santa Clara,PHEV,Chevrolet,Volt,47
2021,Santa Clara,PHEV,Chrysler,Pacifica Hybrid,350
2021,Santa Clara,PHEV,Ford,Escape PHEV,40
2021,Santa Clara,PHEV,Ford,Fusion Energi,37
2021,Santa Clara,PHEV,Honda,Clarity PHEV,278
2021,Santa Clara,PHEV,Hyundai,Ioniq PHEV,75
2021,Santa Clara,PHEV,Hyundai,Santa Fe PHEV,43
2021,Santa Clara,PHEV,Hyundai,Tucson PHEV,21
2021,Santa Clara,PHEV,Jeep,Wrangler Unlimited,176
2021,Santa Clara,PHEV,Karma,GS-6,1
2021,Santa Clara,PHEV,Kia,Niro PHEV,81
2021,Santa Clara,PHEV,Kia,Optima PHEV,1
2021,Santa Clara,PHEV,Kia,Sorento PHEV,18
2021,Santa Clara,PHEV,Land Rover,Range Rover,5
2021,Santa Clara,PHEV,Land Rover,Range Rover Sport,4
2021,Santa Clara,PHEV,Lincoln,Aviator,16
2021,Santa Clara,PHEV,Lincoln,Corsair,2
2021,Santa Clara,PHEV,Mercedes-Benz,GLC,12
2021,Santa Clara,PHEV,MINI,Countryman PHEV,18
2021,Santa Clara,PHEV,Mitsubishi,Outlander PHEV,24
2021,Santa Clara,PHEV,Porsche,Cayenne,30
2021,Santa Clara,PHEV,Porsche,Panamera,3
2021,Santa Clara,PHEV,Subaru,Crosstrek,99
2021,Santa Clara,PHEV,Toyota,Prius Prime,883
2021,Santa Clara,PHEV,Toyota,RAV4 Prime,528
2021,Santa Clara,PHEV,Volvo,S60,15
2021,Santa Clara,PHEV,Volvo,S90,5
2021,Santa Clara,PHEV,Volvo,V60,5
2021,Santa Clara,PHEV,Volvo,XC60,100
2021,Santa Clara,PHEV,Volvo,XC90,257
2021,Santa Clara,FCEV,Honda,Clarity Fuel Cell,30
2021,Santa Clara,FCEV,Hyundai,Nexo,41
2021,Santa Clara,FCEV,Toyota,Mirai,278
2021,Santa Cruz,BEV,Audi,e-tron,6
2021,Santa Cruz,BEV,Audi,e-tron Sportback,4
2021,Santa Cruz,BEV,BMW,i3,4
2021,Santa Cruz,BEV,Chevrolet,Bolt EUV,7
2021,Santa Cruz,BEV,Chevrolet,Bolt EV,145
2021,Santa Cruz,BEV,Ford,Mustang Mach-E,40
2021,Santa Cruz,BEV,Hyundai,Kona EV,32
2021,Santa Cruz,BEV,Jaguar,I-PACE,3
2021,Santa Cruz,BEV,Kia,Niro EV,22
2021,Santa Cruz,BEV,MINI,Hardtop 2 Door,11
2021,Santa Cruz,BEV,Nissan,Leaf,31
2021,Santa Cruz,BEV,Polestar,2,4
2021,Santa Cruz,BEV,Porsche,Taycan,4
2021,Santa Cruz,BEV,Rivian,R1T,4
2021,Santa Cruz,BEV,Tesla,Model 3,328
2021,Santa Cruz,BEV,Tesla,Model S,35
2021,Santa Cruz,BEV,Tesla,Model X,17
2021,Santa Cruz,BEV,Tesla,Model Y,364
2021,Santa Cruz,BEV,Volkswagen,e-Golf,2
2021,Santa Cruz,BEV,Volkswagen,ID.4,47
2021,Santa Cruz,BEV,Volvo,XC40,12
2021,Santa Cruz,PHEV,Audi,Q5,12
2021,Santa Cruz,PHEV,BMW,3 Series,7
2021,Santa Cruz,PHEV,BMW,5 Series,3
2021,Santa Cruz,PHEV,BMW,i3 REx,2
2021,Santa Cruz,PHEV,BMW,X3,11
2021,Santa Cruz,PHEV,BMW,X5,17
2021,Santa Cruz,PHEV,Chevrolet,Volt,5
2021,Santa Cruz,PHEV,Chrysler,Pacifica Hybrid,25
2021,Santa Cruz,PHEV,Ford,Escape PHEV,2
2021,Santa Cruz,PHEV,Ford,Fusion Energi,1
2021,Santa Cruz,PHEV,Honda,Clarity PHEV,14
2021,Santa Cruz,PHEV,Hyundai,Ioniq PHEV,10
2021,Santa Cruz,PHEV,Hyundai,Santa Fe PHEV,1
2021,Santa Cruz,PHEV,Jeep,Wrangler Unlimited,31
2021,Santa Cruz,PHEV,Kia,Niro PHEV,9
2021,Santa Cruz,PHEV,Kia,Sorento PHEV,3
2021,Santa Cruz,PHEV,Land Rover,Range Rover Sport,1
2021,Santa Cruz,PHEV,Lincoln,Aviator,2
2021,Santa Cruz,PHEV,Mercedes-Benz,GLE,1
2021,Santa Cruz,PHEV,MINI,Countryman PHEV,3
2021,Santa Cruz,PHEV,Mitsubishi,Outlander PHEV,4
2021,Santa Cruz,PHEV,Porsche,Cayenne,4
2021,Santa Cruz,PHEV,Subaru,Crosstrek,22
2021,Santa Cruz,PHEV,Toyota,Prius Prime,77
2021,Santa Cruz,PHEV,Toyota,RAV4 Prime,87
2021,Santa Cruz,PHEV,Volvo,S60,3
2021,Santa Cruz,PHEV,Volvo,XC60,8
2021,Santa Cruz,PHEV,Volvo,XC90,14
2021,Santa Cruz,FCEV,Honda,Clarity Fuel Cell,2
2021,Santa Cruz,FCEV,Hyundai,Nexo,1
2021,Santa Cruz,FCEV,Toyota,Mirai,4
2021,Shasta,BEV,Audi,e-tron,1
2021,Shasta,BEV,Chevrolet,Bolt EUV,2
2021,Shasta,BEV,Chevrolet,Bolt EV,12
2021,Shasta,BEV,Ford,Mustang Mach-E,10
2021,Shasta,BEV,Hyundai,Ioniq BEV,1
2021,Shasta,BEV,Hyundai,Kona EV,5
2021,Shasta,BEV,Kia,Niro EV,8
2021,Shasta,BEV,MINI,Hardtop 2 Door,4
2021,Shasta,BEV,Nissan,Leaf,5
2021,Shasta,BEV,Porsche,Taycan,1
2021,Shasta,BEV,Tesla,Model 3,87
2021,Shasta,BEV,Tesla,Model S,6
2021,Shasta,BEV,Tesla,Model X,3
2021,Shasta,BEV,Tesla,Model Y,64
2021,Shasta,BEV,Volkswagen,e-Golf,1
2021,Shasta,BEV,Volkswagen,ID.4,6
2021,Shasta,BEV,Volvo,XC40,1
2021,Shasta,PHEV,Audi,Q5,1
2021,Shasta,PHEV,BMW,3 Series,1
2021,Shasta,PHEV,BMW,X5,6
2021,Shasta,PHEV,Chevrolet,Volt,1
2021,Shasta,PHEV,Chrysler,Pacifica Hybrid,3
2021,Shasta,PHEV,Ford,Escape PHEV,1
2021,Shasta,PHEV,Ford,Fusion Energi,2
2021,Shasta,PHEV,Honda,Clarity PHEV,3
2021,Shasta,PHEV,Hyundai,Santa Fe PHEV,2
2021,Shasta,PHEV,Jeep,Wrangler Unlimited,12
2021,Shasta,PHEV,Kia,Niro PHEV,13
2021,Shasta,PHEV,Kia,Sorento PHEV,2
2021,Shasta,PHEV,Mitsubishi,Outlander PHEV,1
2021,Shasta,PHEV,Toyota,Prius Prime,60
2021,Shasta,PHEV,Toyota,RAV4 Prime,31
2021,Shasta,PHEV,Volvo,V60,1
2021,Shasta,PHEV,Volvo,XC90,2
2021,Sierra,BEV,Hyundai,Kona EV,1
2021,Siskiyou,BEV,Chevrolet,Bolt EV,2
2021,Siskiyou,BEV,Ford,Mustang Mach-E,1
2021,Siskiyou,BEV,Hyundai,Kona EV,1
2021,Siskiyou,BEV,Tesla,Model 3,7
2021,Siskiyou,BEV,Tesla,Model S,2
2021,Siskiyou,BEV,Tesla,Model Y,6
2021,Siskiyou,BEV,Volkswagen,ID.4,2
2021,Siskiyou,PHEV,BMW,7 Series,1
2021,Siskiyou,PHEV,BMW,i3 REx,1
2021,Siskiyou,PHEV,Jeep,Wrangler Unlimited,1
2021,Siskiyou,PHEV,Kia,Niro PHEV,1
2021,Siskiyou,PHEV,Land Rover,Range Rover Sport,1
2021,Siskiyou,PHEV,Subaru,Crosstrek,2
2021,Siskiyou,PHEV,Toyota,Prius Prime,4
2021,Siskiyou,PHEV,Toyota,RAV4 Prime,5
2021,Solano,BEV,Audi,e-tron,11
2021,Solano,BEV,Audi,e-tron GT,1
2021,Solano,BEV,Audi,e-tron Sportback,2
2021,Solano,BEV,BMW,i3,3
2021,Solano,BEV,Chevrolet,Bolt EUV,4
2021,Solano,BEV,Chevrolet,Bolt EV,65
2021,Solano,BEV,Ford,Mustang Mach-E,46
2021,Solano,BEV,Honda,Clarity BEV,1
2021,Solano,BEV,Hyundai,Ioniq BEV,9
2021,Solano,BEV,Hyundai,Kona EV,23
2021,Solano,BEV,Jaguar,I-PACE,1
2021,Solano,BEV,Kia,Niro EV,7
2021,Solano,BEV,MINI,Hardtop 2 Door,5
2021,Solano,BEV,Nissan,Leaf,39
2021,Solano,BEV,Polestar,2,6
2021,Solano,BEV,Porsche,Taycan,5
2021,Solano,BEV,Smart,EQ Fortwo,1
2021,Solano,BEV,Tesla,Model 3,683
2021,Solano,BEV,Tesla,Model S,40
2021,Solano,BEV,Tesla,Model X,13
2021,Solano,BEV,Tesla,Model Y,533
2021,Solano,BEV,Volkswagen,e-Golf,2
2021,Solano,BEV,Volkswagen,ID.4,50
2021,Solano,BEV,Volvo,XC40,9
2021,Solano,PHEV,Audi,A8 L,1
2021,Solano,PHEV,Audi,Q5,10
2021,Solano,PHEV,BMW,3 Series,10
2021,Solano,PHEV,BMW,5 Series,12
2021,Solano,PHEV,BMW,i3 REx,1
2021,Solano,PHEV,BMW,i8,1
2021,Solano,PHEV,BMW,X3,9
2021,Solano,PHEV,BMW,X5,10
2021,Solano,PHEV,Chevrolet,Volt,5
2021,Solano,PHEV,Chrysler,Pacifica Hybrid,23
2021,Solano,PHEV,Ford,Escape PHEV,4
2021,Solano,PHEV,Ford,Fusion Energi,6
2021,Solano,PHEV,Honda,Clarity PHEV,40
2021,Solano,PHEV,Hyundai,Ioniq PHEV,12
2021,Solano,PHEV,Hyundai,Santa Fe PHEV,11
2021,Solano,PHEV,Hyundai,Tucson PHEV,2
2021,Solano,PHEV,Jeep,Wrangler Unlimited,24
2021,Solano,PHEV,Kia,Niro PHEV,28
2021,Solano,PHEV,Kia,Sorento PHEV,5
2021,Solano,PHEV,Lincoln,Aviator,4
2021,Solano,PHEV,Lincoln,Corsair,1
2021,Solano,PHEV,Mercedes-Benz,GLC,1
2021,Solano,PHEV,MINI,Countryman PHEV,2
2021,Solano,PHEV,Mitsubishi,Outlander PHEV,4
2021,Solano,PHEV,Porsche,Cayenne,1
2021,Solano,PHEV,Subaru,Crosstrek,15
2021,Solano,PHEV,Toyota,Prius Prime,187
2021,Solano,PHEV,Toyota,RAV4 Prime,64
2021,Solano,PHEV,Volvo,S60,2
2021,Solano,PHEV,Volvo,S90,1
2021,Solano,PHEV,Volvo,XC60,5
2021,Solano,PHEV,Volvo,XC90,14
2021,Solano,FCEV,Honda,Clarity Fuel Cell,2
2021,Solano,FCEV,Hyundai,Nexo,1
2021,Solano,FCEV,Toyota,Mirai,5
2021,Sonoma,BEV,Audi,e-tron,16
2021,Sonoma,BEV,Audi,e-tron Sportback,9
2021,Sonoma,BEV,BMW,i3,3
2021,Sonoma,BEV,Chevrolet,Bolt EUV,23
2021,Sonoma,BEV,Chevrolet,Bolt EV,226
2021,Sonoma,BEV,Ford,Mustang Mach-E,74
2021,Sonoma,BEV,Hyundai,Ioniq BEV,9
2021,Sonoma,BEV,Hyundai,Kona EV,51
2021,Sonoma,BEV,Jaguar,I-PACE,2
2021,Sonoma,BEV,Kia,Niro EV,58
2021,Sonoma,BEV,Lucid,Air,1
2021,Sonoma,BEV,Mazda,MX-30 EV,1
2021,Sonoma,BEV,Mercedes-Benz,EQS,1
2021,Sonoma,BEV,MINI,Hardtop 2 Door,12
2021,Sonoma,BEV,Nissan,Leaf,116
2021,Sonoma,BEV,Polestar,2,19
2021,Sonoma,BEV,Porsche,Taycan,9
2021,Sonoma,BEV,Rivian,R1T,1
2021,Sonoma,BEV,Tesla,Model 3,626
2021,Sonoma,BEV,Tesla,Model S,54
2021,Sonoma,BEV,Tesla,Model X,23
2021,Sonoma,BEV,Tesla,Model Y,502
2021,Sonoma,BEV,Volkswagen,e-Golf,4
2021,Sonoma,BEV,Volkswagen,ID.4,113
2021,Sonoma,BEV,Volvo,XC40,37
2021,Sonoma,PHEV,Audi,A3 Sportback e-tron,1
2021,Sonoma,PHEV,Audi,Q5,29
2021,Sonoma,PHEV,BMW,3 Series,27
2021,Sonoma,PHEV,BMW,5 Series,13
2021,Sonoma,PHEV,BMW,7 Series,1
2021,Sonoma,PHEV,BMW,i3 REx,15
2021,Sonoma,PHEV,BMW,i8,1
2021,Sonoma,PHEV,BMW,X3,22
2021,Sonoma,PHEV,BMW,X5,25
2021,Sonoma,PHEV,Chevrolet,Volt,10
2021,Sonoma,PHEV,Chrysler,Pacifica Hybrid,31
2021,Sonoma,PHEV,Ford,Escape PHEV,13
2021,Sonoma,PHEV,Ford,Fusion Energi,4
2021,Sonoma,PHEV,Honda,Clarity PHEV,39
2021,Sonoma,PHEV,Hyundai,Ioniq PHEV,6
2021,Sonoma,PHEV,Hyundai,Santa Fe PHEV,8
2021,Sonoma,PHEV,Hyundai,Tucson PHEV,4
2021,Sonoma,PHEV,Jeep,Wrangler Unlimited,28
2021,Sonoma,PHEV,Kia,Niro PHEV,21
2021,Sonoma,PHEV,Kia,Optima PHEV,2
2021,Sonoma,PHEV,Kia,Sorento PHEV,3
2021,Sonoma,PHEV,Land Rover,Range Rover,1
2021,Sonoma,PHEV,Land Rover,Range Rover Sport,1
2021,Sonoma,PHEV,Lincoln,Aviator,6
2021,Sonoma,PHEV,Mercedes-Benz,GLE,1
2021,Sonoma,PHEV,MINI,Countryman PHEV,2
2021,Sonoma,PHEV,Mitsubishi,Outlander PHEV,1
2021,Sonoma,PHEV,Porsche,Cayenne,4
2021,Sonoma,PHEV,Porsche,Panamera,1
2021,Sonoma,PHEV,Subaru,Crosstrek,45
2021,Sonoma,PHEV,Toyota,Prius Prime,146
2021,Sonoma,PHEV,Toyota,RAV4 Prime,103
2021,Sonoma,PHEV,Volvo,S60,9
2021,Sonoma,PHEV,Volvo,XC60,30
2021,Sonoma,PHEV,Volvo,XC90,50
2021,Sonoma,FCEV,Honda,Clarity Fuel Cell,1
2021,Sonoma,FCEV,Hyundai,Nexo,1
2021,Sonoma,FCEV,Toyota,Mirai,6
2021,Stanislaus,BEV,Audi,e-tron,4
2021,Stanislaus,BEV,Audi,e-tron Sportback,1
2021,Stanislaus,BEV,Chevrolet,Bolt EUV,7
2021,Stanislaus,BEV,Chevrolet,Bolt EV,69
2021,Stanislaus,BEV,Ford,Mustang Mach-E,42
2021,Stanislaus,BEV,Hyundai,Ioniq BEV,5
2021,Stanislaus,BEV,Hyundai,Kona EV,13
2021,Stanislaus,BEV,Kia,Niro EV,7
2021,Stanislaus,BEV,MINI,Hardtop 2 Door,2
2021,Stanislaus,BEV,Nissan,Leaf,7
2021,Stanislaus,BEV,Polestar,2,2
2021,Stanislaus,BEV,Porsche,Taycan,3
2021,Stanislaus,BEV,Tesla,Model 3,364
2021,Stanislaus,BEV,Tesla,Model S,30
2021,Stanislaus,BEV,Tesla,Model X,15
2021,Stanislaus,BEV,Tesla,Model Y,261
2021,Stanislaus,BEV,Volkswagen,e-Golf,1
2021,Stanislaus,BEV,Volkswagen,ID.4,37
2021,Stanislaus,BEV,Volvo,XC40,1
2021,Stanislaus,PHEV,Audi,A8 L,1
2021,Stanislaus,PHEV,Audi,Q5,5
2021,Stanislaus,PHEV,BMW,3 Series,10
2021,Stanislaus,PHEV,BMW,5 Series,11
2021,Stanislaus,PHEV,BMW,i3 REx,2
2021,Stanislaus,PHEV,BMW,X3,3
2021,Stanislaus,PHEV,BMW,X5,9
2021,Stanislaus,PHEV,Chevrolet,Volt,3
2021,Stanislaus,PHEV,Chrysler,Pacifica Hybrid,11
2021,Stanislaus,PHEV,Ford,Escape PHEV,1
2021,Stanislaus,PHEV,Ford,Fusion Energi,1
2021,Stanislaus,PHEV,Honda,Clarity PHEV,16
2021,Stanislaus,PHEV,Hyundai,Ioniq PHEV,5
2021,Stanislaus,PHEV,Hyundai,Santa Fe PHEV,4
2021,Stanislaus,PHEV,Hyundai,Tucson PHEV,1
2021,Stanislaus,PHEV,Jeep,Wrangler Unlimited,32
2021,Stanislaus,PHEV,Kia,Niro PHEV,7
2021,Stanislaus,PHEV,Kia,Sorento PHEV,4
2021,Stanislaus,PHEV,Lincoln,Aviator,2
2021,Stanislaus,PHEV,Lincoln,Corsair,1
2021,Stanislaus,PHEV,Mercedes-Benz,GLE,1
2021,Stanislaus,PHEV,Mitsubishi,Outlander PHEV,2
2021,Stanislaus,PHEV,Porsche,Cayenne,1
2021,Stanislaus,PHEV,Porsche,Panamera,1
2021,Stanislaus,PHEV,Subaru,Crosstrek,8
2021,Stanislaus,PHEV,Toyota,Prius Prime,78
2021,Stanislaus,PHEV,Toyota,RAV4 Prime,35
2021,Stanislaus,PHEV,Volvo,XC60,1
2021,Stanislaus,PHEV,Volvo,XC90,14
2021,Stanislaus,FCEV,Toyota,Mirai,2
2021,Sutter,BEV,Audi,e-tron,4
2021,Sutter,BEV,Chevrolet,Bolt EV,9
2021,Sutter,BEV,Ford,Mustang Mach-E,7
2021,Sutter,BEV,Hyundai,Kona EV,2
2021,Sutter,BEV,Kia,Niro EV,4
2021,Sutter,BEV,MINI,Hardtop 2 Door,1
2021,Sutter,BEV,Tesla,Model 3,85
2021,Sutter,BEV,Tesla,Model S,6
2021,Sutter,BEV,Tesla,Model X,3
2021,Sutter,BEV,Tesla,Model Y,55
2021,Sutter,BEV,Volkswagen,ID.4,1
2021,Sutter,BEV,Volvo,XC40,1
2021,Sutter,PHEV,Audi,Q5,2
2021,Sutter,PHEV,BMW,3 Series,1
2021,Sutter,PHEV,BMW,5 Series,1
2021,Sutter,PHEV,BMW,X5,2
2021,Sutter,PHEV,Chrysler,Pacifica Hybrid,3
2021,Sutter,PHEV,Ford,Fusion Energi,1
2021,Sutter,PHEV,Honda,Clarity PHEV,1
2021,Sutter,PHEV,Hyundai,Ioniq PHEV,1
2021,Sutter,PHEV,Jeep,Wrangler Unlimited,9
2021,Sutter,PHEV,Kia,Sorento PHEV,1
2021,Sutter,PHEV,MINI,Countryman PHEV,1
2021,Sutter,PHEV,Porsche,Panamera,1
2021,Sutter,PHEV,Toyota,Prius Prime,16
2021,Sutter,PHEV,Toyota,RAV4 Prime,2
2021,Sutter,PHEV,Volvo,XC90,2
2021,Tehama,BEV,Audi,e-tron Sportback,1
2021,Tehama,BEV,Chevrolet,Bolt EV,3
2021,Tehama,BEV,Ford,Mustang Mach-E,4
2021,Tehama,BEV,Hyundai,Kona EV,1
2021,Tehama,BEV,MINI,Hardtop 2 Door,1
2021,Tehama,BEV,Nissan,Leaf,1
2021,Tehama,BEV,Tesla,Model 3,17
2021,Tehama,BEV,Tesla,Model S,1
2021,Tehama,BEV,Tesla,Model Y,6
2021,Tehama,BEV,Volkswagen,ID.4,3
2021,Tehama,PHEV,Audi,Q5,1
2021,Tehama,PHEV,BMW,3 Series,1
2021,Tehama,PHEV,Chrysler,Pacifica Hybrid,2
2021,Tehama,PHEV,Ford,Fusion Energi,2
2021,Tehama,PHEV,Honda,Clarity PHEV,1
2021,Tehama,PHEV,Hyundai,Ioniq PHEV,2
2021,Tehama,PHEV,Jeep,Wrangler Unlimited,4
2021,Tehama,PHEV,Kia,Niro PHEV,1
2021,Tehama,PHEV,Subaru,Crosstrek,1
2021,Tehama,PHEV,Toyota,Prius Prime,18
2021,Tehama,PHEV,Toyota,RAV4 Prime,2
2021,Trinity,BEV,Chevrolet,Bolt EV,1
2021,Trinity,BEV,Kia,Niro EV,1
