year,car_main,previous_evs,household_income,importance_of_gge,homeowner,education,commute_distance,age,gender,number_of_vehicles,annual_miles
2015,2014 Nissan Leaf,1,50000,2.78,0,3,1.67,55,0,2,12369.23077
2017,2017 Chevrolet Bolt EV,1,225000,2.06,1,3,20.27,45,0,2,12912.0
2017,2015 Toyota Prius Plug-in,1,75000,0.41,0,3,1.66,25,1,2,8607.272727
2017,2017 TOYOTA PRIUS PRIME,1,500000,2.9,1,4,12.28,65,1,3,2400.0
2015,2012 Chevrolet Volt,1,125000,-3.0,1,3,45.37,55,0,3,4965.517241
2016,2014 BMW i3,1,275000,-3.0,1,3,9.63,55,0,3,10235.29412
2015,2015 Ford C-Max Energi,1,75000,2.59,0,4,17.41,45,0,2,12780.0
2016,2015 Tesla Model S,1,500000,2.19,1,4,11.83,45,0,2,6666.666667
2017,2016 Tesla Model X,1,375000,2.53,1,3,71.59,65,1,2,12272.72727
2015,2013 Nissan Leaf,1,275000,2.22,1,4,15.07,55,0,2,9882.26087
2017,2016 Toyota Mirai,1,275000,1.67,1,4,2.39,65,0,1,7764.705882
2015,2013 Tesla Model S,1,500000,1.92,1,4,32.0,55,0,5,6592.909091
2016,2015 BMW i3,1,425000,2.63,1,4,1.35,65,0,2,3655.5
2015,2014 Chevrolet Volt,1,125000,2.72,1,4,10.0,65,0,2,11175.0
2017,2016 Mercedes-Benz B-Class Electric Drive,1,175000,1.84,1,3,19.76,55,0,4,11076.92308
2015,2013 Toyota Prius Plug-in,1,225000,2.77,1,3,7.58,35,1,2,51428.57143
2016,2016 Chevrolet Volt,1,125000,2.27,1,2,22.18,45,1,3,13333.33333
2015,2014 Ford Fusion Energi,1,275000,2.57,1,3,3.14,55,0,4,7330.5
2017,2017 Chevrolet Bolt EV,1,175000,-2.93,1,3,15.6,65,0,3,11947.2
2016,2016 Tesla Model S,1,500000,2.47,1,4,24.49,55,1,3,11066.66667
2017,2017 Chevrolet Bolt EV,1,225000,2.88,1,4,26.17,45,1,2,12000.0
2017,2017 Toyota Prius Prime,1,175000,2.85,1,2,12.35,55,1,2,9648.0
2015,2013 Ford C-Max Energi,1,50000,2.77,1,3,10.27,55,1,1,20571.42857
2017,2013 Toyota Prius Plug-in,1,175000,2.3,1,4,1.53,18,0,4,13071.42857
2017,2017 Chevrolet Volt,1,125000,0.0,1,3,41.98,45,0,2,9375.0
2015,2014 Ford Fusion Energi,1,225000,-3.0,1,3,16.12,35,0,2,11256.0
2016,2014 Ford C-Max Energi,1,125000,-2.57,1,4,10.95,65,0,3,15000.0
2017,2017 Chevrolet Bolt EV,1,125000,2.72,1,3,12.15,65,0,2,6000.0
2015,2014 Nissan Leaf,1,275000,0.66,1,4,1.83,45,0,4,8400.0
2015,2013 Honda Fit EV,1,175000,2.49,1,3,23.76,45,0,2,11247.5
2017,2017 Chevrolet Bolt EV,1,225000,2.96,1,4,8.99,75,0,2,8496.0
2017,2014 Toyota Prius Plug-in,1,75000,2.87,1,3,1.46,75,0,2,12036.66667
2017,2015 Toyota Prius Plug-in,1,175000,0.0,1,4,16.96,65,0,4,11459.42857
2015,2012 Toyota Prius Plug-in,1,50000,2.54,0,3,4.07,65,1,2,7060.540541
2015,2014 Nissan Leaf,1,175000,2.72,1,4,13.65,45,0,2,12600.0
2016,2015 Nissan Leaf,1,225000,1.89,1,4,14.33,35,0,3,11294.11765
2016,2016 Chevrolet Spark EV,1,500000,2.79,1,4,24.87,45,1,3,40000.0
2017,2017 Chevrolet Bolt EV,1,375000,2.77,1,3,66.29,55,0,3,14080.8
2017,2017 Toyota Mirai,1,125000,2.52,1,2,10.8,65,0,2,12688.0
2017,2016 Ford C-Max Energi,1,50000,2.38,1,4,4.71,55,0,3,8689.090909
2015,2013 Tesla Model S,1,325000,2.62,1,4,2.3,55,0,5,9671.5
2017,2015 Toyota Prius Plug-in,1,75000,0.89,0,4,4.04,35,1,2,8347.826087
2016,2015 BMW i3,1,475000,2.54,1,4,9.35,65,0,5,13090.90909
2016,2016 Volkswagen e-Golf,1,175000,2.18,1,3,11.89,55,0,3,9128.0
2016,2016 Chevrolet Volt,1,75000,2.74,1,4,11.29,75,0,3,8328.0
2017,2012 Toyota Prius Plug-in,1,175000,2.17,1,3,29.27,55,0,2,14181.81818
2016,2015 Tesla Model S,1,500000,2.59,1,4,7.6,65,0,4,8941.5
2015,2014 Toyota Prius Plug-in,1,225000,2.54,1,3,20.47,55,1,2,12000.0
2016,2016 Ford C-Max Energi,1,175000,0.0,1,2,21.42,45,0,3,14666.66667
2016,2016 Nissan Leaf,1,175000,2.5,1,2,15.97,45,0,3,13714.28571
2016,2015 Tesla Model S,1,325000,1.07,1,2,17.43,55,1,2,11454.54545
2017,2017 Chevrolet Volt,1,75000,2.77,1,4,9.0,75,0,3,9333.333333
2016,2015 Tesla Model S,1,500000,2.82,1,4,1.42,45,0,3,5250.0
2017,2017 Toyota Prius Prime,1,275000,1.42,0,3,43.67,35,0,2,23008.0
2015,2013 Ford C-Max Energi,1,75000,0.0,1,3,17.76,65,0,2,17647.05882
2017,2016 Nissan Leaf,1,175000,0.0,0,3,9.5,25,0,2,5250.0
2015,2014 Chevrolet Volt,1,75000,2.59,0,4,5.14,35,1,1,9073.714286
2016,2016 Chevrolet Volt,1,175000,2.88,1,3,59.09,55,0,3,13371.42857
2015,2013 Toyota Prius Plug-in,1,225000,0.0,0,4,42.58,55,0,4,16588.23529
2017,2016 Tesla Model S,1,225000,2.46,1,4,8.33,45,0,2,5715.0
2015,2013 Toyota RAV4 EV,1,325000,2.6,1,4,9.74,45,1,2,10588.23529
2017,2017 Toyota Prius Prime,1,175000,1.37,1,3,9.35,35,1,2,9600.0
2015,2014 Ford Fusion Energi,1,175000,1.83,1,2,32.51,55,0,3,12254.4
2015,2013 Nissan Leaf,1,275000,2.51,1,3,50.88,35,0,2,67200.0
2015,2015 Fiat 500e,1,75000,2.59,0,3,12.57,45,1,2,-22500.0
2015,2013 Ford C-Max Energi,1,325000,1.49,1,4,33.46,55,0,3,15120.0
2016,2015 Ford C-Max Energi,1,75000,2.72,1,4,1.26,65,0,1,4315.384615
2017,2016 Ford Fusion Energi,1,375000,-2.3,0,3,15.71,35,0,2,54000.0
2016,2016 Ford Fusion Energi,1,500000,2.82,1,4,40.45,45,0,3,19630.0
2016,2015 Chevrolet Volt,1,125000,2.72,0,2,5.09,35,0,3,18241.84615
2017,2017 Toyota Prius Prime,1,125000,2.83,0,3,0.29,35,0,2,6000.0
2016,2014 Ford C-Max Energi,1,125000,2.6,0,3,10.81,35,0,1,17739.13043
2015,2015 Chevrolet Volt,1,75000,2.58,1,3,2.65,45,1,2,12000.0
2016,2016 Fiat 500e,1,325000,2.74,1,3,12.54,45,1,2,8158.0
2016,2016 Tesla Model S,1,75000,2.74,1,3,4.95,75,0,1,12009.6
2017,2016 FIAT 500e,1,325000,2.77,1,3,17.72,45,0,3,4500.0
2016,2015 Ford Fusion Energi,1,75000,2.72,0,3,41.84,45,1,3,30000.0
2017,2012 Toyota Prius Plug-in,1,475000,1.58,1,4,13.84,45,0,3,11047.61905
2015,2012 Chevrolet Volt,1,225000,2.63,1,4,15.37,65,0,5,15935.64706
2017,2017 Chevrolet Bolt EV,1,125000,2.94,1,2,13.05,45,0,1,15813.6
2016,2015 Nissan Leaf,1,175000,2.62,1,4,6.62,45,0,2,5043.529412
2017,2017 Chevrolet Volt,1,175000,2.67,1,3,40.41,55,1,3,11191.2
2017,2016 Toyota Mirai,1,175000,2.78,1,4,35.7,55,0,3,13400.0
2017,2016 Nissan Leaf,1,175000,2.81,1,4,31.73,35,0,2,9579.428571
2016,2015 Tesla Model S,1,500000,1.11,1,4,17.46,55,0,5,12000.0
2017,2016 Tesla Model X,1,175000,2.66,1,4,35.87,55,1,1,16000.0
2017,2016 Toyota Mirai,1,125000,2.72,1,3,12.87,55,1,2,16200.0
2015,2013 Nissan Leaf,1,275000,0.0,1,4,25.0,35,0,2,15551.45455
2016,2016 Volkswagen e-Golf,1,500000,-1.72,1,4,19.45,35,0,2,8417.142857
2015,2013 Nissan Leaf,1,125000,2.38,1,4,37.23,45,0,2,17561.14286
2017,2017 Chevrolet Volt,1,125000,0.62,1,2,22.16,35,0,3,18000.0
2017,2017 Chevrolet Bolt EV,1,125000,2.63,1,3,14.12,55,1,3,9758.4
2017,2015 Nissan Leaf,1,75000,1.1,0,3,21.32,25,1,3,3000.0
2015,2013 Ford C-Max Energi,1,225000,1.73,1,4,9.72,35,1,2,6773.25
2016,2015 Tesla Model S,1,75000,2.0,1,4,8.99,65,0,2,11076.92308
2016,2015 Tesla Model S,1,425000,-0.64,1,4,13.22,45,0,3,6997.0
2016,2015 Tesla Model S,1,175000,2.53,1,2,6.48,65,0,2,5400.0
2017,2017 Chevrolet Bolt EV,1,75000,2.94,1,4,26.93,75,1,1,10680.0
2015,2013 Nissan Leaf,1,125000,2.66,1,4,1.02,65,0,3,8685.714286
2016,2015 Tesla Model S,1,325000,2.62,1,4,14.81,45,0,2,9333.333333
2016,2015 Tesla Model S,1,225000,2.57,1,2,46.54,65,0,4,14434.8
2017,2016 Ford C-Max Energi,1,125000,2.7,1,4,21.32,55,0,3,13505.0
2016,2015 Tesla Model S,1,500000,-3.0,1,4,2.7,55,0,3,6000.0
2015,2014 Chevrolet Volt,1,175000,2.69,1,3,0.33,55,1,2,19624.5
2017,2017 Chevrolet Bolt EV,1,125000,2.96,1,3,16.13,35,0,2,20782.28571
2015,2014 Mercedes-Benz B-Class Electric Drive,1,275000,2.64,1,4,11.08,35,1,2,11700.0
2016,2015 Tesla Model S,1,275000,1.16,1,3,39.1,65,0,4,5248.0
2015,2012 Toyota Prius Plug-in,1,275000,0.0,1,2,14.53,55,0,2,11123.67568
2015,2014 Fiat 500e,1,175000,0.0,1,4,6.95,65,0,3,7200.0
2016,2016 Chevrolet Volt,1,75000,2.69,1,3,44.93,45,1,3,28411.5
2016,2015 Tesla Model S,1,275000,2.77,1,4,86.77,65,0,2,19500.8
2016,2015 Tesla Model S,1,275000,2.49,1,4,5.18,45,1,5,10666.66667
2015,2013 Chevrolet Volt,1,275000,-2.67,1,4,58.06,55,0,3,35364.70588
2016,2016 Volkswagen e-Golf,1,225000,0.5,1,4,5.64,45,0,3,6000.0
2016,2016 Chevrolet Volt,1,225000,2.78,1,4,7.96,80,0,2,6400.0
2015,2013 Toyota Prius Plug-in,1,175000,2.58,1,4,13.54,35,0,2,13263.15789
2017,2017 Chevrolet Volt,1,125000,2.59,1,4,18.75,55,0,2,12857.14286
2017,2017 Toyota Mirai,1,175000,2.97,0,3,4.34,35,0,2,9000.0
2017,2017 Nissan Leaf,1,175000,1.36,1,4,18.84,65,0,2,-35200.0
2015,2013 Nissan Leaf,1,125000,2.67,1,4,9.95,35,1,2,8240.0
2015,2013 Nissan Leaf,1,175000,2.66,1,4,15.93,55,1,4,10720.0
2017,2016 Nissan Leaf,1,275000,0.0,1,4,4.5,65,0,5,5100.0
2016,2015 Chevrolet Volt,1,125000,2.45,1,4,15.13,55,0,4,5014.285714
2017,2017 Chevrolet Volt,1,125000,2.97,1,3,0.1,45,1,3,7828.0
2017,2017 Chevrolet Bolt EV,1,125000,0.64,1,4,61.94,35,0,2,23550.0
2016,2015 Nissan Leaf,1,175000,0.46,1,3,19.87,25,0,3,4909.090909
2015,2013 Ford C-Max Energi,1,75000,0.71,0,3,1.41,35,0,1,9473.684211
2017,2015 Toyota Prius Plug-in,1,175000,2.77,1,4,10.67,65,1,1,13988.18182
2016,2015 Nissan Leaf,1,325000,2.71,1,4,15.45,55,0,2,8400.0
2017,2016 Volkswagen e-Golf,1,175000,1.19,1,3,15.98,45,0,2,9676.8
2015,2013 Toyota RAV4 EV,1,225000,2.5,1,3,26.81,55,0,2,24600.0
2017,2014 Toyota Prius Plug-in,1,175000,-1.85,1,4,15.91,35,0,2,17741.14286
2016,2016 Tesla Model S,1,175000,2.35,1,3,22.41,35,0,5,14400.0
2017,2017 Chevrolet Volt,1,225000,1.43,1,3,5.75,55,0,4,12800.0
2016,2015 Ford Fusion Energi,1,175000,2.72,1,3,2.39,35,0,2,9474.0
2015,2013 Toyota Prius Plug-in,1,125000,0.92,1,3,7.99,35,0,2,15789.47368
2016,2015 Tesla Model S,1,275000,2.54,1,4,54.59,75,0,2,12750.0
2015,2014 Ford Focus Electric,1,175000,1.14,1,3,13.72,65,0,3,5920.0
2015,2015 Nissan Leaf,1,125000,1.67,1,4,7.24,35,0,2,-48000.0
2015,2013 Fiat 500e,1,125000,0.7,1,2,4.62,55,0,2,4590.666667
2015,2012 Toyota Prius Plug-in,1,175000,2.72,1,4,12.94,65,1,2,13409.80645
2016,2015 Nissan Leaf,1,225000,2.41,1,4,30.67,35,0,2,16341.81818
2017,2017 Chevrolet Bolt EV,1,275000,0.02,0,3,6.7,35,0,2,8834.4
2017,2017 Chrysler Pacifica Hybrid,1,125000,2.98,1,3,3.2,35,1,2,17707.2
2016,2016 Ford Fusion Energi,1,175000,1.7,1,2,49.98,55,1,3,15000.0
2016,2016 Ford Fusion Energi,1,175000,2.68,1,3,39.91,55,0,4,11449.41176
2016,2016 Kia Soul EV,1,175000,1.28,0,3,12.85,35,0,2,14925.6
2015,2013 Nissan Leaf,1,75000,2.48,1,4,11.12,65,0,1,7116.923077
2015,2012 Nissan Leaf,1,275000,2.76,1,4,20.09,55,1,4,12193.54839
2017,2017 Chevrolet Bolt EV,1,175000,2.84,1,4,8.27,45,0,3,29016.0
2015,2013 Tesla Model S,1,275000,-1.83,1,3,57.01,55,0,5,29478.26087
2016,2016 Ford Fusion Energi,1,475000,-3.0,1,4,27.25,35,0,2,13714.28571
2016,2015 Tesla Model S,1,125000,2.8,1,3,4.1,65,0,2,26360.0
2015,2014 BMW i3,1,175000,2.42,0,3,8.64,45,0,1,10261.5
2017,2017 Chevrolet Volt,1,175000,2.92,1,4,21.19,45,1,2,9333.333333
2017,2017 Chevrolet Volt,1,125000,2.73,0,4,31.42,55,0,2,21373.33333
2016,2016 Fiat 500e,1,75000,1.47,1,4,7.68,45,1,2,10500.0
2016,2016 Fiat 500e,1,225000,2.6,1,4,14.86,45,0,3,11000.0
2015,2012 Chevrolet Volt,1,175000,2.74,1,3,37.02,65,0,2,18947.36842
2017,2016 Tesla Model S,1,125000,2.68,1,4,112.9,65,1,2,21098.4
2016,2016 Tesla Model S,1,275000,2.62,1,4,34.55,55,0,4,14970.0
2017,2016 BMW i3,1,275000,2.56,0,4,3.06,65,1,2,3600.0
2016,2015 Nissan Leaf,1,175000,2.67,1,2,22.92,45,0,3,34856.0
2016,2016 Chevrolet Volt,1,125000,-1.08,1,4,7.83,35,0,2,14933.33333
2017,2016 Tesla Model S,1,175000,-3.0,0,4,5.47,65,0,3,5343.0
2017,2017 Honda Clarity,1,500000,2.66,1,4,11.26,65,0,3,7680.0
2015,2013 Toyota Prius Plug-in,1,325000,2.2,1,4,1.15,65,0,3,12557.45455
2017,2016 Tesla Model X 60D,1,275000,-3.0,1,3,8.16,35,0,4,11136.0
2015,2013 Nissan Leaf,1,125000,2.79,1,4,7.0,65,1,4,4500.0
2017,2016 Ford C-Max Energi,1,75000,2.78,1,3,2.31,35,1,1,16800.0
2017,2016 Chevrolet Volt,1,425000,2.8,1,4,6.5,55,0,4,7827.157895
2015,2014 Ford Focus Electric,1,225000,1.53,1,3,33.89,35,0,2,10153.84615
2016,2016 Ford Focus,1,75000,0.0,1,2,4.41,55,0,3,10032.0
2015,2014 BMW i3,1,275000,2.1,1,4,18.6,65,0,3,13066.66667
2017,2017 Chevrolet Bolt EV,1,175000,2.76,1,4,23.32,55,0,5,12324.0
2017,2017 Chevrolet Bolt EV,1,175000,2.97,1,4,3.97,65,0,2,10800.0
2015,2013 Tesla Model S,1,500000,0.34,1,4,13.5,55,0,3,12631.57895
2015,2014 Tesla Model S,1,75000,2.63,1,3,25.58,35,1,1,17333.33333
2016,2015 Ford C-Max Energi,1,125000,-2.95,1,2,158.56,45,0,5,28542.85714
2015,2013 Ford C-Max Energi,1,125000,2.74,1,4,2.72,35,0,1,12599.57143
2017,2017 Chevrolet Volt,1,50000,2.67,0,3,11.72,55,0,1,8057.142857
2015,2013 Tesla Model S,1,325000,2.78,1,4,38.91,55,0,3,20666.66667
2017,2016 Nissan Leaf,1,175000,1.82,1,4,6.09,65,0,2,5345.454545
2015,2013 Fiat 500e,1,225000,2.72,1,3,19.02,45,1,3,12805.41176
2016,2016 Volkswagen e-Golf,1,375000,2.65,1,4,44.53,55,0,4,2666.666667
2016,2016 Chevrolet Volt,1,175000,0.17,1,3,7.58,55,0,3,11400.0
2017,2016 Volkswagen e-Golf,1,175000,2.77,1,2,7.23,55,0,3,4636.0
2016,2016 Chevrolet Volt,1,75000,2.87,0,3,17.41,25,0,3,24600.0
2017,2012 Toyota Prius Plug-in,1,275000,0.8,1,4,25.96,55,0,3,14315.78947
2015,2013 Tesla Model S,1,500000,2.91,1,4,35.78,55,0,2,23961.88235
2015,2014 Nissan Leaf,1,75000,0.0,1,4,26.15,65,1,3,10615.38462
2017,2017 Chevrolet Bolt EV,1,125000,1.58,1,4,4.8,35,0,3,6000.0
2017,2017 Chevrolet Volt,1,125000,2.76,0,4,40.3,55,0,2,18679.0
2016,2016 Kia Soul EV,1,125000,2.82,1,2,2.89,45,1,3,12000.0
2015,2012 Chevrolet Volt,1,225000,2.79,1,2,25.48,35,0,1,12765.95745
2016,2016 Ford Fusion Energi,1,175000,2.63,1,3,18.24,55,1,3,14400.0
2015,2014 BMW i3,1,225000,2.67,0,2,8.31,35,0,1,8571.428571
2015,2013 Ford Fusion Energi,1,125000,-3.0,1,2,21.6,55,0,5,11970.0
2015,2014 Ford Focus Electric,1,125000,2.73,1,4,10.43,65,0,4,9085.714286
2015,2013 Toyota Prius Plug-in,1,375000,-1.57,1,4,4.6,45,1,3,11571.42857
2017,2017 Toyota Prius Prime,1,75000,1.0,0,3,17.61,25,0,1,23000.0
2015,2013 Tesla Model S,1,500000,2.62,1,4,1.52,45,0,3,6428.571429
2015,2014 Toyota Prius Plug-in,1,275000,2.83,1,4,45.7,45,0,1,11314.28571
2016,2015 Ford C-Max Energi,1,175000,-2.64,1,3,24.68,65,1,2,18400.0
2016,2016 Chevrolet Volt,1,125000,2.59,1,3,39.69,65,0,3,15537.33333
2015,2014 Nissan Leaf,1,175000,2.7,0,4,12.95,35,0,2,5500.0
2017,2017 Toyota Prius Prime,1,50000,2.43,1,2,17.77,75,1,1,13261.71429
2017,2017 Toyota Prius Prime,1,125000,2.64,1,4,19.68,65,0,2,8945.142857
2015,2013 Ford C-Max Energi,1,125000,2.63,1,4,13.6,55,0,4,9638.823529
2015,2013 Fiat 500e,1,175000,2.67,1,4,5.56,45,0,1,9789.473684
2017,2017 Toyota Prius Prime,1,175000,-0.02,0,2,18.45,35,0,2,17424.0
2016,2015 BMW i3,1,225000,-1.88,1,3,6.69,45,0,3,6150.857143
2016,2015 BMW i3,1,125000,2.72,1,2,10.35,45,0,2,6339.428571
2016,2016 Nissan Leaf,1,75000,2.83,1,2,5.35,65,0,4,9702.0
2017,2017 Toyota Prius Prime,1,75000,1.03,0,3,4.07,35,0,1,13200.0
2017,2017 Chevrolet Bolt EV,1,225000,2.9,1,4,3.31,35,0,2,8838.0
2015,2014 Honda Fit EV,1,50000,2.86,1,2,42.82,45,0,2,25775.14286
2015,2014 Toyota Prius Plug-in,1,175000,2.79,1,3,16.63,35,0,2,12000.0
2016,2016 Chevrolet Volt,1,225000,0.0,1,3,20.55,45,0,2,-66000.0
2017,2017 Chevrolet Bolt EV,1,125000,-0.32,1,3,28.65,35,0,3,20440.0
2015,2014 Toyota Prius Plug-in,1,125000,2.69,1,2,2.03,55,0,1,7734.545455
2017,2016 BMW i3,1,125000,2.66,1,4,20.93,55,0,2,8443.2
2017,2017 Audi A3 Sportback e-tron,1,175000,-2.6,1,3,23.17,45,0,3,16252.0
2015,2011 Nissan Leaf,1,175000,2.66,0,4,17.18,45,0,2,17142.85714
2016,2011 Nissan Leaf,1,175000,1.37,1,2,18.98,55,0,2,18000.0
2015,2013 Toyota RAV4 EV,1,125000,1.31,1,3,16.59,45,0,3,15000.0
2015,2014 Chevrolet Volt,1,50000,2.58,1,2,4.4,75,0,3,10500.0
2016,2016 Volkswagen e-Golf,1,175000,2.65,0,4,31.02,35,1,1,15333.33333
2017,2017 Chevrolet Bolt EV,1,175000,2.78,0,3,3.55,55,1,3,7838.0
2017,2017 BMW i3,1,125000,2.65,1,4,14.83,65,0,2,9200.0
2017,2015 Toyota Prius Plug-in,1,125000,2.71,1,3,29.47,45,0,2,9918.75
2015,2014 Ford Fusion Energi,1,275000,-1.41,1,3,3.06,75,0,3,8100.0
2015,2014 Chevrolet Volt,1,125000,0.8,1,4,9.59,55,0,4,8000.0
2015,2012 Tesla Model S,1,225000,2.78,1,3,17.23,55,0,4,14431.03448
2017,2017 BMW i3,1,175000,2.67,1,4,6.0,55,1,1,5760.0
2017,2017 Chevrolet Bolt EV,1,275000,2.09,1,4,16.75,35,0,3,12000.0
2015,2014 Ford Focus Electric,1,225000,-3.0,1,4,16.69,35,0,2,11250.0
2016,2015 Tesla Model S,1,125000,0.62,1,3,37.92,80,0,2,8064.705882
2016,2015 Nissan Leaf,1,125000,2.62,1,3,78.98,55,0,2,25200.0
2015,2014 Ford C-Max Energi,1,125000,2.6,0,4,1.29,35,1,2,8930.666667
2015,2014 Chevrolet Volt,1,175000,2.37,1,4,16.23,45,0,3,9692.307692
2015,2013 Nissan Leaf,1,225000,2.59,1,3,2.5,45,0,2,4000.0
2016,2015 Fiat 500e,1,275000,2.47,1,4,50.74,55,0,5,6568.421053
2015,2012 Toyota Prius Plug-in,1,375000,2.4,1,4,13.82,75,0,2,12137.14286
2015,2014 BMW i3,1,375000,2.74,1,4,0.62,80,0,1,810.0
2015,2012 Toyota Prius Plug-in,1,125000,-2.62,1,4,4.66,55,0,3,10344.82759
2017,2017 Chevrolet Bolt EV,1,125000,2.65,1,4,6.86,45,0,2,12000.0
2015,2012 Toyota Prius Plug-in,1,75000,2.78,1,1,6.1,65,0,2,12000.0
2017,2017 Chevrolet Volt,1,275000,2.94,1,4,16.28,45,1,3,14644.0
2017,2017 BMW i3,1,225000,0.92,1,4,9.83,65,0,2,6600.0
2017,2017 Chevrolet Bolt EV,1,500000,2.48,1,4,28.66,45,1,3,12381.0
2016,2015 Tesla Model S,1,225000,2.8,1,4,16.01,65,0,3,13309.2
2015,2014 Nissan Leaf,1,325000,2.76,1,3,8.28,45,0,4,9415.384615
2017,2016 BMW i3,1,275000,2.5,1,4,10.7,35,0,2,8509.090909
2016,2015 Ford Fusion Energi,1,175000,2.24,1,3,16.8,45,1,3,13028.57143
2017,2016 Volkswagen e-Golf,1,325000,2.67,1,4,6.15,45,0,2,5400.0
2015,2014 Nissan Leaf,1,375000,2.86,1,4,8.89,45,0,2,10442.66667
2016,2015 BMW i3,1,475000,2.82,1,2,5.19,45,1,3,5700.0
2016,2015 Tesla Model S,1,375000,2.67,1,4,4.12,45,0,2,6461.538462
2015,2013 Fiat 500e,1,75000,2.61,1,3,13.14,55,0,2,9914.181818
2017,2017 Chevrolet Volt,1,175000,-2.19,1,3,15.77,35,0,2,-9016.0
2017,2016 Toyota Mirai,1,175000,2.69,1,4,0.73,45,0,2,7285.714286
2017,2017 Toyota Prius Prime,1,175000,-2.68,1,2,32.74,45,0,2,24510.0
2016,2016 Volkswagen e-Golf,1,125000,0.57,0,3,10.07,55,0,4,6178.666667
2015,2014 Nissan Leaf,1,275000,0.0,1,4,19.9,35,0,3,13780.0
2015,2013 Tesla Model S,1,175000,2.62,1,4,17.55,45,0,2,8958.0
2016,2016 Chevrolet Volt,1,125000,2.27,1,4,30.78,65,0,2,17237.33333
2017,2017 Toyota Prius Prime,1,175000,2.09,1,3,5.05,65,0,3,9600.0
2015,2014 Nissan Leaf,1,75000,0.0,0,2,54.65,25,1,3,6085.714286
2016,2015 Nissan Leaf,1,125000,2.65,1,3,15.62,35,0,2,9483.75
2017,2016 Tesla Model S,1,275000,2.8,0,4,5.72,35,0,2,15000.0
2016,2016 Ford Fusion Energi,1,175000,2.4,1,2,34.56,55,0,3,27176.0
2016,2015 Tesla Model S,1,375000,2.44,1,4,18.93,45,0,2,12428.57143
2017,2017 Toyota Prius Prime,1,175000,2.74,1,4,41.72,65,1,2,13028.57143
2015,2014 BMW i3,1,500000,2.88,1,3,11.57,55,1,4,4000.0
2016,2015 Ford C-Max Energi,1,175000,0.87,1,4,35.13,55,0,2,15200.0
2016,2016 Chevrolet Volt,1,75000,2.69,0,2,5.31,25,0,1,21333.33333
2017,2017 Audi A3 Sportback e-tron,1,225000,2.76,1,3,1.25,35,0,2,9000.0
2015,2014 Ford Fusion Energi,1,175000,1.96,1,2,48.33,55,0,4,16235.29412
2017,2016 Ford C-Max Energi,1,125000,2.78,1,3,29.44,45,1,2,26000.0
2017,2016 Nissan Leaf,1,75000,2.53,1,3,16.46,65,1,2,11010.0
2016,2015 Tesla Model S,1,175000,2.74,1,3,0.79,45,0,2,24923.07692
2015,2013 Nissan Leaf,1,325000,2.43,1,3,12.89,55,0,2,12000.0
2015,2014 Toyota RAV4 EV,1,225000,2.65,0,3,22.56,35,0,2,15960.0
2017,2017 Chevrolet Bolt EV,1,50000,2.75,0,3,2.69,25,0,1,21264.0
2017,2017 Chevrolet Bolt EV,1,175000,1.6,1,4,23.38,45,0,4,11600.0
2015,2012 Chevrolet Volt,1,125000,-2.91,0,3,53.14,45,1,3,21176.47059
2016,2015 Ford Fusion Energi,1,75000,2.35,1,2,2.77,75,0,5,6365.217391
2016,2014 Ford C-Max Energi,1,275000,2.16,1,4,8.4,55,0,3,17599.0
2015,2014 BMW i3,1,225000,1.29,1,4,36.46,45,0,3,14181.81818
2015,"2013 Tesla Model S, P85",1,225000,2.54,1,4,5.71,55,0,4,12631.57895
2016,2016 Tesla Model S,1,500000,1.59,1,3,55.59,45,1,5,54000.0
2017,2017 Chevrolet Bolt EV,1,75000,2.6,1,2,2.12,55,0,3,9380.0
2015,2014 Nissan Leaf,1,225000,2.63,1,4,15.09,65,0,2,7636.363636
2017,2016 Volkswagen e-Golf,1,125000,2.72,0,3,1.86,35,0,1,2325.0
2016,2015 Tesla Model S,1,175000,0.0,1,4,28.59,45,0,2,23142.85714
2016,2015 Tesla Model S,1,175000,2.53,0,4,9.58,35,0,1,12545.45455
2016,2016 Nissan Leaf,1,50000,2.66,1,4,29.97,75,0,2,5260.0
2016,2016 Ford Fusion Energi,1,75000,-3.0,1,4,4.77,65,1,1,7688.571429
2016,2016 Fiat 500e,1,500000,2.72,1,4,11.9,45,0,4,7000.0
2015,2014 Chevrolet Volt,1,275000,0.0,1,3,7.24,55,0,4,10418.66667
2016,2016 Nissan Leaf,1,225000,2.57,1,4,0.94,45,0,3,11400.0
2016,2016 Chevrolet Volt,1,50000,0.0,1,3,1.11,65,0,2,15085.71429
2015,2015 Fiat 500e,1,225000,2.84,1,4,15.29,65,1,2,6054.545455
2015,2013 Chevrolet Volt,1,75000,2.77,1,4,4.01,65,0,3,3546.26087
2015,2013 Chevrolet Volt,1,275000,1.39,1,1,14.19,45,0,3,8628.571429
2015,2013 Ford C-Max Energi,1,75000,2.83,1,2,0.52,80,0,1,3690.857143
2015,2015 Fiat 500e,1,175000,2.17,1,3,22.03,45,1,5,9888.0
2017,2017 Tesla Model X,1,275000,0.68,1,4,31.64,35,0,3,20000.0
2016,2015 Nissan Leaf,1,500000,2.61,1,4,5.54,55,1,4,3933.333333
2017,2016 Chevrolet Volt,1,75000,2.64,0,3,16.45,35,0,1,23454.54545
2017,2017 Chevrolet Bolt EV,1,125000,2.61,1,4,0.44,75,0,2,4800.0
